"","Reaction","Stimulus","Readout","drugScore","Boolean network activity","Group network activity"
"29","!AKT1=RAF1","BDNF","AKT1","-0.00178412132024977","0","0.0526315789473684"
"30","!AKT1=RAF1","BDNF","MK12","-0.00178412132024977","0","0.0526315789473684"
"31","!AKT1=RAF1","BDNF","TF65","-0.00178412132024977","0","0.0526315789473684"
"32","!AKT1=RAF1","BDNF","STAT1","-0.00178412132024977","0","0.0526315789473684"
"33","!AKT1=RAF1","BDNF","GSK3A","-0.00178412132024977","0","0.0526315789473684"
"34","!AKT1=RAF1","BDNF","STAT3","-0.00178412132024977","0","0.0526315789473684"
"35","!AKT1=RAF1","BDNF","MP2K1","-0.00178412132024977","0","0.0526315789473684"
"36","!AKT1=RAF1","BDNF","MKO3","-0.00178412132024977","0","0.0526315789473684"
"37","!AKT1=RAF1","BDNF","CREB1","-0.00178412132024977","0","0.0526315789473684"
"38","!AKT1=RAF1","BDNF","FAK1","-0.00178412132024977","0","0.0526315789473684"
"39","!AKT1=RAF1","BN201","JUN","-0.00178412132024977","0","0.0526315789473684"
"40","!AKT1=RAF1","BN201","PTN11","-0.00178412132024977","0","0.0526315789473684"
"41","!AKT1=RAF1","BN201","IKBA","-0.00178412132024977","0","0.0526315789473684"
"42","!AKT1=RAF1","BN201","AKT1","-0.00178412132024977","0","0.0526315789473684"
"43","!AKT1=RAF1","BN201","MK12","-0.00178412132024977","0","0.0526315789473684"
"44","!AKT1=RAF1","BN201","TF65","-0.00178412132024977","0","0.0526315789473684"
"45","!AKT1=RAF1","BN201","STAT1","-0.00178412132024977","0","0.0526315789473684"
"46","!AKT1=RAF1","BN201","GSK3A","-0.00178412132024977","0","0.0526315789473684"
"47","!AKT1=RAF1","BN201","STAT3","-0.00178412132024977","0","0.0526315789473684"
"48","!AKT1=RAF1","BN201","MP2K1","-0.00178412132024977","0","0.0526315789473684"
"49","!AKT1=RAF1","BN201","MKO3","-0.00178412132024977","0","0.0526315789473684"
"50","!AKT1=RAF1","BN201","CREB1","-0.00178412132024977","0","0.0526315789473684"
"51","!AKT1=RAF1","BN201","FAK1","-0.00178412132024977","0","0.0526315789473684"
"52","!AKT1=RAF1","REBIF","JUN","-0.00178412132024977","0","0.0526315789473684"
"53","!AKT1=RAF1","REBIF","PTN11","-0.00178412132024977","0","0.0526315789473684"
"54","!AKT1=RAF1","REBIF","IKBA","-0.00178412132024977","0","0.0526315789473684"
"55","!AKT1=RAF1","REBIF","AKT1","-0.00178412132024977","0","0.0526315789473684"
"56","!AKT1=RAF1","REBIF","MK12","-0.00178412132024977","0","0.0526315789473684"
"57","!AKT1=RAF1","REBIF","TF65","-0.00178412132024977","0","0.0526315789473684"
"58","!AKT1=RAF1","REBIF","STAT1","-0.00178412132024977","0","0.0526315789473684"
"59","!AKT1=RAF1","REBIF","GSK3A","-0.00178412132024977","0","0.0526315789473684"
"60","!AKT1=RAF1","REBIF","STAT3","-0.00178412132024977","0","0.0526315789473684"
"61","!AKT1=RAF1","REBIF","MP2K1","-0.00178412132024977","0","0.0526315789473684"
"62","!AKT1=RAF1","REBIF","MKO3","-0.00178412132024977","0","0.0526315789473684"
"63","!AKT1=RAF1","REBIF","CREB1","-0.00178412132024977","0","0.0526315789473684"
"64","!AKT1=RAF1","REBIF","FAK1","-0.00178412132024977","0","0.0526315789473684"
"65","!AKT1=RAF1","IFNG","JUN","-0.00178412132024977","0","0.0526315789473684"
"66","!AKT1=RAF1","IFNG","PTN11","-0.00178412132024977","0","0.0526315789473684"
"67","!AKT1=RAF1","IFNG","IKBA","-0.00178412132024977","0","0.0526315789473684"
"68","!AKT1=RAF1","IFNG","AKT1","-0.00178412132024977","0","0.0526315789473684"
"69","!AKT1=RAF1","IFNG","MK12","-0.00178412132024977","0","0.0526315789473684"
"70","!AKT1=RAF1","IFNG","TF65","-0.00178412132024977","0","0.0526315789473684"
"71","!AKT1=RAF1","IFNG","STAT1","-0.00178412132024977","0","0.0526315789473684"
"72","!AKT1=RAF1","IFNG","GSK3A","-0.00178412132024977","0","0.0526315789473684"
"73","!AKT1=RAF1","IFNG","STAT3","-0.00178412132024977","0","0.0526315789473684"
"74","!AKT1=RAF1","IFNG","MP2K1","-0.00178412132024977","0","0.0526315789473684"
"75","!AKT1=RAF1","IFNG","MKO3","-0.00178412132024977","0","0.0526315789473684"
"76","!AKT1=RAF1","IFNG","CREB1","-0.00178412132024977","0","0.0526315789473684"
"77","!AKT1=RAF1","IFNG","FAK1","-0.00178412132024977","0","0.0526315789473684"
"78","!AKT1=RAF1","NACL","JUN","-0.00178412132024977","0","0.0526315789473684"
"79","!AKT1=RAF1","NACL","PTN11","-0.00178412132024977","0","0.0526315789473684"
"80","!AKT1=RAF1","NACL","IKBA","-0.00178412132024977","0","0.0526315789473684"
"81","!AKT1=RAF1","NACL","AKT1","-0.00178412132024977","0","0.0526315789473684"
"82","!AKT1=RAF1","NACL","MK12","-0.00178412132024977","0","0.0526315789473684"
"83","!AKT1=RAF1","NACL","TF65","-0.00178412132024977","0","0.0526315789473684"
"84","!AKT1=RAF1","NACL","STAT1","-0.00178412132024977","0","0.0526315789473684"
"85","!AKT1=RAF1","NACL","GSK3A","-0.00178412132024977","0","0.0526315789473684"
"86","!AKT1=RAF1","NACL","STAT3","-0.00178412132024977","0","0.0526315789473684"
"87","!AKT1=RAF1","NACL","MP2K1","-0.00178412132024977","0","0.0526315789473684"
"88","!AKT1=RAF1","NACL","MKO3","-0.00178412132024977","0","0.0526315789473684"
"89","!AKT1=RAF1","NACL","CREB1","-0.00178412132024977","0","0.0526315789473684"
"90","!AKT1=RAF1","NACL","FAK1","-0.00178412132024977","0","0.0526315789473684"
"91","!AKT1=RAF1","IL1A","JUN","-0.00178412132024977","0","0.0526315789473684"
"92","!AKT1=RAF1","IL1A","PTN11","-0.00178412132024977","0","0.0526315789473684"
"93","!AKT1=RAF1","IL1A","IKBA","-0.00178412132024977","0","0.0526315789473684"
"94","!AKT1=RAF1","IL1A","AKT1","-0.00178412132024977","0","0.0526315789473684"
"95","!AKT1=RAF1","IL1A","MK12","-0.00178412132024977","0","0.0526315789473684"
"96","!AKT1=RAF1","IL1A","TF65","-0.00178412132024977","0","0.0526315789473684"
"97","!AKT1=RAF1","IL1A","STAT1","-0.00178412132024977","0","0.0526315789473684"
"98","!AKT1=RAF1","IL1A","GSK3A","-0.00178412132024977","0","0.0526315789473684"
"99","!AKT1=RAF1","IL1A","STAT3","-0.00178412132024977","0","0.0526315789473684"
"100","!AKT1=RAF1","IL1A","MP2K1","-0.00178412132024977","0","0.0526315789473684"
"101","!AKT1=RAF1","IL1A","MKO3","-0.00178412132024977","0","0.0526315789473684"
"102","!AKT1=RAF1","IL1A","CREB1","-0.00178412132024977","0","0.0526315789473684"
"103","!AKT1=RAF1","IL1A","FAK1","-0.00178412132024977","0","0.0526315789473684"
"104","!AKT1=RAF1","IL6","JUN","-0.00178412132024977","0","0.0526315789473684"
"105","!AKT1=RAF1","IL6","PTN11","-0.00178412132024977","0","0.0526315789473684"
"106","!AKT1=RAF1","IL6","IKBA","-0.00178412132024977","0","0.0526315789473684"
"107","!AKT1=RAF1","IL6","AKT1","-0.00178412132024977","0","0.0526315789473684"
"108","!AKT1=RAF1","IL6","MK12","-0.00178412132024977","0","0.0526315789473684"
"109","!AKT1=RAF1","IL6","TF65","-0.00178412132024977","0","0.0526315789473684"
"110","!AKT1=RAF1","IL6","STAT1","-0.00178412132024977","0","0.0526315789473684"
"111","!AKT1=RAF1","IL6","GSK3A","-0.00178412132024977","0","0.0526315789473684"
"112","!AKT1=RAF1","IL6","STAT3","-0.00178412132024977","0","0.0526315789473684"
"113","!AKT1=RAF1","IL6","MP2K1","-0.00178412132024977","0","0.0526315789473684"
"114","!AKT1=RAF1","IL6","MKO3","-0.00178412132024977","0","0.0526315789473684"
"115","!AKT1=RAF1","IL6","CREB1","-0.00178412132024977","0","0.0526315789473684"
"116","!AKT1=RAF1","IL6","FAK1","-0.00178412132024977","0","0.0526315789473684"
"117","!AKT1=RAF1","LPS","JUN","-0.00178412132024977","0","0.0526315789473684"
"118","!AKT1=RAF1","LPS","PTN11","-0.00178412132024977","0","0.0526315789473684"
"119","!AKT1=RAF1","LPS","IKBA","-0.00178412132024977","0","0.0526315789473684"
"120","!AKT1=RAF1","LPS","AKT1","-0.00178412132024977","0","0.0526315789473684"
"121","!AKT1=RAF1","LPS","MK12","-0.00178412132024977","0","0.0526315789473684"
"122","!AKT1=RAF1","LPS","TF65","-0.00178412132024977","0","0.0526315789473684"
"123","!AKT1=RAF1","LPS","STAT1","-0.00178412132024977","0","0.0526315789473684"
"124","!AKT1=RAF1","LPS","GSK3A","-0.00178412132024977","0","0.0526315789473684"
"125","!AKT1=RAF1","LPS","STAT3","-0.00178412132024977","0","0.0526315789473684"
"126","!AKT1=RAF1","LPS","MP2K1","-0.00178412132024977","0","0.0526315789473684"
"127","!AKT1=RAF1","LPS","MKO3","-0.00178412132024977","0","0.0526315789473684"
"128","!AKT1=RAF1","LPS","CREB1","-0.00178412132024977","0","0.0526315789473684"
"129","!AKT1=RAF1","LPS","FAK1","-0.00178412132024977","0","0.0526315789473684"
"130","!AKT1=RAF1","EGCG","JUN","-0.00178412132024977","0","0.0526315789473684"
"131","!AKT1=RAF1","EGCG","PTN11","-0.00178412132024977","0","0.0526315789473684"
"132","!AKT1=RAF1","EGCG","IKBA","-0.00178412132024977","0","0.0526315789473684"
"133","!AKT1=RAF1","EGCG","AKT1","-0.00178412132024977","0","0.0526315789473684"
"134","!AKT1=RAF1","EGCG","MK12","-0.00178412132024977","0","0.0526315789473684"
"135","!AKT1=RAF1","EGCG","TF65","-0.00178412132024977","0","0.0526315789473684"
"136","!AKT1=RAF1","EGCG","STAT1","-0.00178412132024977","0","0.0526315789473684"
"137","!AKT1=RAF1","EGCG","GSK3A","-0.00178412132024977","0","0.0526315789473684"
"138","!AKT1=RAF1","EGCG","STAT3","-0.00178412132024977","0","0.0526315789473684"
"139","!AKT1=RAF1","EGCG","MP2K1","-0.00178412132024977","0","0.0526315789473684"
"140","!AKT1=RAF1","EGCG","MKO3","-0.00178412132024977","0","0.0526315789473684"
"141","!AKT1=RAF1","EGCG","CREB1","-0.00178412132024977","0","0.0526315789473684"
"142","!AKT1=RAF1","EGCG","FAK1","-0.00178412132024977","0","0.0526315789473684"
"143","!AKT1=RAF1","POLYIC","JUN","-0.00178412132024977","0","0.0526315789473684"
"144","!AKT1=RAF1","POLYIC","PTN11","-0.00178412132024977","0","0.0526315789473684"
"145","!AKT1=RAF1","POLYIC","IKBA","-0.00178412132024977","0","0.0526315789473684"
"146","!AKT1=RAF1","POLYIC","AKT1","-0.00178412132024977","0","0.0526315789473684"
"147","!AKT1=RAF1","POLYIC","MK12","-0.00178412132024977","0","0.0526315789473684"
"148","!AKT1=RAF1","POLYIC","TF65","-0.00178412132024977","0","0.0526315789473684"
"149","!AKT1=RAF1","POLYIC","STAT1","-0.00178412132024977","0","0.0526315789473684"
"150","!AKT1=RAF1","POLYIC","GSK3A","-0.00178412132024977","0","0.0526315789473684"
"151","!AKT1=RAF1","POLYIC","STAT3","-0.00178412132024977","0","0.0526315789473684"
"152","!AKT1=RAF1","POLYIC","MP2K1","-0.00178412132024977","0","0.0526315789473684"
"153","!AKT1=RAF1","POLYIC","MKO3","-0.00178412132024977","0","0.0526315789473684"
"154","!AKT1=RAF1","POLYIC","CREB1","-0.00178412132024977","0","0.0526315789473684"
"155","!AKT1=RAF1","POLYIC","FAK1","-0.00178412132024977","0","0.0526315789473684"
"156","!AKT1=RAF1","TNFA","JUN","-0.00178412132024977","0","0.0526315789473684"
"157","!AKT1=RAF1","TNFA","PTN11","-0.00178412132024977","0","0.0526315789473684"
"158","!AKT1=RAF1","TNFA","IKBA","-0.00178412132024977","0","0.0526315789473684"
"159","!AKT1=RAF1","TNFA","AKT1","-0.00178412132024977","0","0.0526315789473684"
"160","!AKT1=RAF1","TNFA","MK12","-0.00178412132024977","0","0.0526315789473684"
"161","!AKT1=RAF1","TNFA","TF65","-0.00178412132024977","0","0.0526315789473684"
"162","!AKT1=RAF1","TNFA","STAT1","-0.00178412132024977","0","0.0526315789473684"
"163","!AKT1=RAF1","TNFA","GSK3A","-0.00178412132024977","0","0.0526315789473684"
"164","!AKT1=RAF1","TNFA","STAT3","-0.00178412132024977","0","0.0526315789473684"
"165","!AKT1=RAF1","TNFA","MP2K1","-0.00178412132024977","0","0.0526315789473684"
"166","!AKT1=RAF1","TNFA","MKO3","-0.00178412132024977","0","0.0526315789473684"
"167","!AKT1=RAF1","TNFA","CREB1","-0.00178412132024977","0","0.0526315789473684"
"168","!AKT1=RAF1","TNFA","FAK1","-0.00178412132024977","0","0.0526315789473684"
"169","ANTICD3=WNK1","ANTICD3","WNK1","-0.0312221231043711","0","0.421052631578947"
"170","!BCLXL=P53","CONA","IKBA","-0.0338983050847458","0","0"
"171","!BCLXL=P53","CONA","TF65","-0.0338983050847458","0","0"
"172","!BCLXL=P53","CONA","FAK1","-0.0338983050847458","0","0"
"173","BN201=SGK","BN201","JUN","-0.0151650312221231","0","0.0526315789473684"
"174","BN201=SGK","BN201","PTN11","-0.0151650312221231","0","0.0526315789473684"
"175","BN201=SGK","BN201","IKBA","-0.0151650312221231","0","0.0526315789473684"
"176","BN201=SGK","BN201","AKT1","-0.0151650312221231","0","0.0526315789473684"
"177","BN201=SGK","BN201","MK12","-0.0151650312221231","0","0.0526315789473684"
"178","BN201=SGK","BN201","TF65","-0.0151650312221231","0","0.0526315789473684"
"179","BN201=SGK","BN201","STAT1","-0.0151650312221231","0","0.0526315789473684"
"180","BN201=SGK","BN201","GSK3A","-0.0151650312221231","0","0.0526315789473684"
"181","BN201=SGK","BN201","STAT3","-0.0151650312221231","0","0.0526315789473684"
"182","BN201=SGK","BN201","MP2K1","-0.0151650312221231","0","0.0526315789473684"
"183","BN201=SGK","BN201","MKO3","-0.0151650312221231","0","0.0526315789473684"
"184","BN201=SGK","BN201","CREB1","-0.0151650312221231","0","0.0526315789473684"
"185","BN201=SGK","BN201","FAK1","-0.0151650312221231","0","0.0526315789473684"
"186","!CBL=EGFR","EGCG","JUN","-0.00320659642693541","0","0"
"187","!CBL=EGFR","EGCG","PTN11","-0.00320659642693541","0","0"
"188","!CBL=EGFR","EGCG","IKBA","-0.00320659642693541","0","0"
"189","!CBL=EGFR","EGCG","AKT1","-0.00320659642693541","0","0"
"190","!CBL=EGFR","EGCG","MK12","-0.00320659642693541","0","0"
"191","!CBL=EGFR","EGCG","TF65","-0.00320659642693541","0","0"
"192","!CBL=EGFR","EGCG","STAT1","-0.00320659642693541","0","0"
"193","!CBL=EGFR","EGCG","GSK3A","-0.00320659642693541","0","0"
"194","!CBL=EGFR","EGCG","STAT3","-0.00320659642693541","0","0"
"195","!CBL=EGFR","EGCG","MP2K1","-0.00320659642693541","0","0"
"196","!CBL=EGFR","EGCG","MKO3","-0.00320659642693541","0","0"
"197","!CBL=EGFR","EGCG","CREB1","-0.00320659642693541","0","0"
"198","!CBL=EGFR","EGCG","FAK1","-0.00320659642693541","0","0"
"199","CBL=LCK","EGCG","JUN","-0.00641319285387082","0","0"
"200","CBL=LCK","EGCG","PTN11","-0.00641319285387082","0","0"
"201","CBL=LCK","EGCG","IKBA","-0.00641319285387082","0","0"
"202","CBL=LCK","EGCG","AKT1","-0.00641319285387082","0","0"
"203","CBL=LCK","EGCG","MK12","-0.00641319285387082","0","0"
"204","CBL=LCK","EGCG","TF65","-0.00641319285387082","0","0"
"205","CBL=LCK","EGCG","STAT1","-0.00641319285387082","0","0"
"206","CBL=LCK","EGCG","GSK3A","-0.00641319285387082","0","0"
"207","CBL=LCK","EGCG","STAT3","-0.00641319285387082","0","0"
"208","CBL=LCK","EGCG","MP2K1","-0.00641319285387082","0","0"
"209","CBL=LCK","EGCG","MKO3","-0.00641319285387082","0","0"
"210","CBL=LCK","EGCG","CREB1","-0.00641319285387082","0","0"
"211","CBL=LCK","EGCG","FAK1","-0.00641319285387082","0","0"
"212","!CBL=PI3K","EGCG","JUN","-0.176483352219302","0","0.368421052631579"
"213","!CBL=PI3K","EGCG","IKBA","-0.176483352219302","0","0.368421052631579"
"214","!CBL=PI3K","EGCG","TF65","-0.176483352219302","0","0.368421052631579"
"215","!CBL=PI3K","EGCG","CREB1","-0.176483352219302","0","0.368421052631579"
"216","!CBL=PI3K","EGCG","FAK1","-0.176483352219302","0","0.368421052631579"
"217","!CBL=ZAP70","EGCG","JUN","-0.0107047279214986","0","0.315789473684211"
"218","!CBL=ZAP70","EGCG","PTN11","-0.0107047279214986","0","0.315789473684211"
"219","!CBL=ZAP70","EGCG","IKBA","-0.0107047279214986","0","0.315789473684211"
"220","!CBL=ZAP70","EGCG","AKT1","-0.0107047279214986","0","0.315789473684211"
"221","!CBL=ZAP70","EGCG","MK12","-0.0107047279214986","0","0.315789473684211"
"222","!CBL=ZAP70","EGCG","TF65","-0.0107047279214986","0","0.315789473684211"
"223","!CBL=ZAP70","EGCG","STAT1","-0.0107047279214986","0","0.315789473684211"
"224","!CBL=ZAP70","EGCG","GSK3A","-0.0107047279214986","0","0.315789473684211"
"225","!CBL=ZAP70","EGCG","STAT3","-0.0107047279214986","0","0.315789473684211"
"226","!CBL=ZAP70","EGCG","MP2K1","-0.0107047279214986","0","0.315789473684211"
"227","!CBL=ZAP70","EGCG","MKO3","-0.0107047279214986","0","0.315789473684211"
"228","!CBL=ZAP70","EGCG","CREB1","-0.0107047279214986","0","0.315789473684211"
"229","!CBL=ZAP70","EGCG","FAK1","-0.0107047279214986","0","0.315789473684211"
"230","CREB1=JUN","ANTICD3","JUN","-0.0223015165031222","0","0.157894736842105"
"231","CREB1=JUN","ANTICD3","CREB1","-0.0223015165031222","0","0.157894736842105"
"232","CREB1=JUN","BDNF","JUN","-0.0223015165031222","0","0.157894736842105"
"233","CREB1=JUN","BDNF","CREB1","-0.0223015165031222","0","0.157894736842105"
"234","CREB1=JUN","BN201","JUN","-0.0223015165031222","0","0.157894736842105"
"235","CREB1=JUN","BN201","CREB1","-0.0223015165031222","0","0.157894736842105"
"236","CREB1=JUN","H2O2","JUN","-0.0223015165031222","0","0.157894736842105"
"237","CREB1=JUN","H2O2","CREB1","-0.0223015165031222","0","0.157894736842105"
"238","CREB1=JUN","REBIF","JUN","-0.0223015165031222","0","0.157894736842105"
"239","CREB1=JUN","REBIF","CREB1","-0.0223015165031222","0","0.157894736842105"
"240","CREB1=JUN","IFNG","JUN","-0.0223015165031222","0","0.157894736842105"
"241","CREB1=JUN","IFNG","CREB1","-0.0223015165031222","0","0.157894736842105"
"242","CREB1=JUN","NACL","JUN","-0.0223015165031222","0","0.157894736842105"
"243","CREB1=JUN","NACL","CREB1","-0.0223015165031222","0","0.157894736842105"
"244","CREB1=JUN","IL1A","JUN","-0.0223015165031222","0","0.157894736842105"
"245","CREB1=JUN","IL1A","CREB1","-0.0223015165031222","0","0.157894736842105"
"246","CREB1=JUN","IL6","JUN","-0.0223015165031222","0","0.157894736842105"
"247","CREB1=JUN","IL6","CREB1","-0.0223015165031222","0","0.157894736842105"
"248","CREB1=JUN","INS","JUN","-0.0223015165031222","0","0.157894736842105"
"249","CREB1=JUN","INS","CREB1","-0.0223015165031222","0","0.157894736842105"
"250","CREB1=JUN","LPS","JUN","-0.0223015165031222","0","0.157894736842105"
"251","CREB1=JUN","LPS","CREB1","-0.0223015165031222","0","0.157894736842105"
"252","CREB1=JUN","EGCG","JUN","-0.0223015165031222","0","0.157894736842105"
"253","CREB1=JUN","EGCG","CREB1","-0.0223015165031222","0","0.157894736842105"
"254","CREB1=JUN","POLYIC","JUN","-0.0223015165031222","0","0.157894736842105"
"255","CREB1=JUN","POLYIC","CREB1","-0.0223015165031222","0","0.157894736842105"
"256","CREB1=JUN","TNFA","JUN","-0.0223015165031222","0","0.157894736842105"
"257","CREB1=JUN","TNFA","CREB1","-0.0223015165031222","0","0.157894736842105"
"258","CREB1=JUN","DMF","JUN","-0.0223015165031222","0","0.157894736842105"
"259","CREB1=JUN","DMF","CREB1","-0.0223015165031222","0","0.157894736842105"
"260","DMF=NF2L2","DMF","JUN","-0.0749330954504906","0","0.210526315789474"
"261","DMF=NF2L2","DMF","CREB1","-0.0749330954504906","0","0.210526315789474"
"262","!EGCG=EGFR","EGCG","JUN","-0.0467246907924874","1","1"
"263","!EGCG=EGFR","EGCG","PTN11","-0.0467246907924874","1","1"
"264","!EGCG=EGFR","EGCG","IKBA","-0.0467246907924874","1","1"
"265","!EGCG=EGFR","EGCG","AKT1","-0.0467246907924874","1","1"
"266","!EGCG=EGFR","EGCG","MK12","-0.0467246907924874","1","1"
"267","!EGCG=EGFR","EGCG","TF65","-0.0467246907924874","1","1"
"268","!EGCG=EGFR","EGCG","STAT1","-0.0467246907924874","1","1"
"269","!EGCG=EGFR","EGCG","GSK3A","-0.0467246907924874","1","1"
"270","!EGCG=EGFR","EGCG","STAT3","-0.0467246907924874","1","1"
"271","!EGCG=EGFR","EGCG","MP2K1","-0.0467246907924874","1","1"
"272","!EGCG=EGFR","EGCG","MKO3","-0.0467246907924874","1","1"
"273","!EGCG=EGFR","EGCG","CREB1","-0.0467246907924874","1","1"
"274","!EGCG=EGFR","EGCG","FAK1","-0.0467246907924874","1","1"
"275","!EGCG=MKO3","EGCG","JUN","0","0","0"
"276","!EGCG=MKO3","EGCG","PTN11","0","0","0"
"277","!EGCG=MKO3","EGCG","IKBA","0","0","0"
"278","!EGCG=MKO3","EGCG","AKT1","0","0","0"
"279","!EGCG=MKO3","EGCG","MK12","0","0","0"
"280","!EGCG=MKO3","EGCG","TF65","0","0","0"
"281","!EGCG=MKO3","EGCG","STAT1","0","0","0"
"282","!EGCG=MKO3","EGCG","GSK3A","0","0","0"
"283","!EGCG=MKO3","EGCG","STAT3","0","0","0"
"284","!EGCG=MKO3","EGCG","MP2K1","0","0","0"
"285","!EGCG=MKO3","EGCG","MKO3","0","0","0"
"286","!EGCG=MKO3","EGCG","CREB1","0","0","0"
"287","!EGCG=MKO3","EGCG","FAK1","0","0","0"
"288","EGFR=GRB2","EGCG","JUN","-0.056199821587868","0","0.157894736842105"
"289","EGFR=GRB2","EGCG","PTN11","-0.056199821587868","0","0.157894736842105"
"290","EGFR=GRB2","EGCG","IKBA","-0.056199821587868","0","0.157894736842105"
"291","EGFR=GRB2","EGCG","AKT1","-0.056199821587868","0","0.157894736842105"
"292","EGFR=GRB2","EGCG","MK12","-0.056199821587868","0","0.157894736842105"
"293","EGFR=GRB2","EGCG","TF65","-0.056199821587868","0","0.157894736842105"
"294","EGFR=GRB2","EGCG","STAT1","-0.056199821587868","0","0.157894736842105"
"295","EGFR=GRB2","EGCG","GSK3A","-0.056199821587868","0","0.157894736842105"
"296","EGFR=GRB2","EGCG","STAT3","-0.056199821587868","0","0.157894736842105"
"297","EGFR=GRB2","EGCG","MP2K1","-0.056199821587868","0","0.157894736842105"
"298","EGFR=GRB2","EGCG","MKO3","-0.056199821587868","0","0.157894736842105"
"299","EGFR=GRB2","EGCG","CREB1","-0.056199821587868","0","0.157894736842105"
"300","EGFR=GRB2","EGCG","FAK1","-0.056199821587868","0","0.157894736842105"
"301","!FYN=PAG","ANTICD3","JUN","-0.0559828338597295","0","0.105263157894737"
"302","!FYN=PAG","ANTICD3","PTN11","-0.0559828338597295","0","0.105263157894737"
"303","!FYN=PAG","ANTICD3","IKBA","-0.0559828338597295","0","0.105263157894737"
"304","!FYN=PAG","ANTICD3","AKT1","-0.0559828338597295","0","0.105263157894737"
"305","!FYN=PAG","ANTICD3","MK12","-0.0559828338597295","0","0.105263157894737"
"306","!FYN=PAG","ANTICD3","TF65","-0.0559828338597295","0","0.105263157894737"
"307","!FYN=PAG","ANTICD3","STAT1","-0.0559828338597295","0","0.105263157894737"
"308","!FYN=PAG","ANTICD3","GSK3A","-0.0559828338597295","0","0.105263157894737"
"309","!FYN=PAG","ANTICD3","STAT3","-0.0559828338597295","0","0.105263157894737"
"310","!FYN=PAG","ANTICD3","MP2K1","-0.0559828338597295","0","0.105263157894737"
"311","!FYN=PAG","ANTICD3","MKO3","-0.0559828338597295","0","0.105263157894737"
"312","!FYN=PAG","ANTICD3","CREB1","-0.0559828338597295","0","0.105263157894737"
"313","!FYN=PAG","ANTICD3","FAK1","-0.0559828338597295","0","0.105263157894737"
"314","!FYN=PAG","BDNF","JUN","-0.0559828338597295","0","0.105263157894737"
"315","!FYN=PAG","BDNF","PTN11","-0.0559828338597295","0","0.105263157894737"
"316","!FYN=PAG","BDNF","IKBA","-0.0559828338597295","0","0.105263157894737"
"317","!FYN=PAG","BDNF","AKT1","-0.0559828338597295","0","0.105263157894737"
"318","!FYN=PAG","BDNF","MK12","-0.0559828338597295","0","0.105263157894737"
"319","!FYN=PAG","BDNF","TF65","-0.0559828338597295","0","0.105263157894737"
"320","!FYN=PAG","BDNF","STAT1","-0.0559828338597295","0","0.105263157894737"
"321","!FYN=PAG","BDNF","GSK3A","-0.0559828338597295","0","0.105263157894737"
