"","Reaction","Stimulus","Readout","drugScore","Boolean network activity","Group network activity"
"65","!AKT1=RAF1","REBIF","STAT1","-0.00320659642693541","0","0"
"66","!AKT1=RAF1","REBIF","GSK3A","-0.00320659642693541","0","0"
"67","!AKT1=RAF1","REBIF","STAT3","-0.00320659642693541","0","0"
"68","!AKT1=RAF1","REBIF","MP2K1","-0.00320659642693541","0","0"
"69","!AKT1=RAF1","REBIF","MKO3","-0.00320659642693541","0","0"
"70","!AKT1=RAF1","REBIF","CREB1","-0.00320659642693541","0","0"
"71","!AKT1=RAF1","REBIF","FAK1","-0.00320659642693541","0","0"
"72","!AKT1=RAF1","REBIF","STAT5","-0.00320659642693541","0","0"
"73","!AKT1=RAF1","IL1A","HSPB1","-0.00320659642693541","0","0"
"74","!AKT1=RAF1","IL1A","JUN","-0.00320659642693541","0","0"
"75","!AKT1=RAF1","IL1A","PTN11","-0.00320659642693541","0","0"
"76","!AKT1=RAF1","IL1A","IKBA","-0.00320659642693541","0","0"
"77","!AKT1=RAF1","IL1A","AKT1","-0.00320659642693541","0","0"
"78","!AKT1=RAF1","IL1A","MK12","-0.00320659642693541","0","0"
"79","!AKT1=RAF1","IL1A","TF65","-0.00320659642693541","0","0"
"80","!AKT1=RAF1","IL1A","STAT1","-0.00320659642693541","0","0"
"81","!AKT1=RAF1","IL1A","GSK3A","-0.00320659642693541","0","0"
"82","!AKT1=RAF1","IL1A","STAT3","-0.00320659642693541","0","0"
"83","!AKT1=RAF1","IL1A","MP2K1","-0.00320659642693541","0","0"
"84","!AKT1=RAF1","IL1A","MKO3","-0.00320659642693541","0","0"
"85","!AKT1=RAF1","IL1A","CREB1","-0.00320659642693541","0","0"
"86","!AKT1=RAF1","IL1A","FAK1","-0.00320659642693541","0","0"
"87","!AKT1=RAF1","IL1A","STAT5","-0.00320659642693541","0","0"
"88","!AKT1=RAF1","IL6","HSPB1","-0.00320659642693541","0","0"
"89","!AKT1=RAF1","IL6","JUN","-0.00320659642693541","0","0"
"90","!AKT1=RAF1","IL6","PTN11","-0.00320659642693541","0","0"
"91","!AKT1=RAF1","IL6","IKBA","-0.00320659642693541","0","0"
"92","!AKT1=RAF1","IL6","AKT1","-0.00320659642693541","0","0"
"93","!AKT1=RAF1","IL6","MK12","-0.00320659642693541","0","0"
"94","!AKT1=RAF1","IL6","TF65","-0.00320659642693541","0","0"
"95","!AKT1=RAF1","IL6","STAT1","-0.00320659642693541","0","0"
"96","!AKT1=RAF1","IL6","GSK3A","-0.00320659642693541","0","0"
"97","!AKT1=RAF1","IL6","STAT3","-0.00320659642693541","0","0"
"98","!AKT1=RAF1","IL6","MP2K1","-0.00320659642693541","0","0"
"99","!AKT1=RAF1","IL6","MKO3","-0.00320659642693541","0","0"
"100","!AKT1=RAF1","IL6","CREB1","-0.00320659642693541","0","0"
"101","!AKT1=RAF1","IL6","FAK1","-0.00320659642693541","0","0"
"102","!AKT1=RAF1","IL6","STAT5","-0.00320659642693541","0","0"
"103","!AKT1=RAF1","INS","HSPB1","-0.00320659642693541","0","0"
"104","!AKT1=RAF1","INS","JUN","-0.00320659642693541","0","0"
"105","!AKT1=RAF1","INS","PTN11","-0.00320659642693541","0","0"
"106","!AKT1=RAF1","INS","IKBA","-0.00320659642693541","0","0"
"107","!AKT1=RAF1","INS","AKT1","-0.00320659642693541","0","0"
"108","!AKT1=RAF1","INS","MK12","-0.00320659642693541","0","0"
"109","!AKT1=RAF1","INS","TF65","-0.00320659642693541","0","0"
"110","!AKT1=RAF1","INS","STAT1","-0.00320659642693541","0","0"
"111","!AKT1=RAF1","INS","GSK3A","-0.00320659642693541","0","0"
"112","!AKT1=RAF1","INS","STAT3","-0.00320659642693541","0","0"
"113","!AKT1=RAF1","INS","MP2K1","-0.00320659642693541","0","0"
"114","!AKT1=RAF1","INS","MKO3","-0.00320659642693541","0","0"
"115","!AKT1=RAF1","INS","CREB1","-0.00320659642693541","0","0"
"116","!AKT1=RAF1","INS","FAK1","-0.00320659642693541","0","0"
"117","!AKT1=RAF1","INS","STAT5","-0.00320659642693541","0","0"
"118","!AKT1=RAF1","LPS","HSPB1","-0.00320659642693541","0","0"
"119","!AKT1=RAF1","LPS","JUN","-0.00320659642693541","0","0"
"120","!AKT1=RAF1","LPS","PTN11","-0.00320659642693541","0","0"
"121","!AKT1=RAF1","LPS","IKBA","-0.00320659642693541","0","0"
"122","!AKT1=RAF1","LPS","AKT1","-0.00320659642693541","0","0"
"123","!AKT1=RAF1","LPS","MK12","-0.00320659642693541","0","0"
"124","!AKT1=RAF1","LPS","TF65","-0.00320659642693541","0","0"
"125","!AKT1=RAF1","LPS","STAT1","-0.00320659642693541","0","0"
"126","!AKT1=RAF1","LPS","GSK3A","-0.00320659642693541","0","0"
"127","!AKT1=RAF1","LPS","STAT3","-0.00320659642693541","0","0"
"128","!AKT1=RAF1","LPS","MP2K1","-0.00320659642693541","0","0"
"129","!AKT1=RAF1","LPS","MKO3","-0.00320659642693541","0","0"
"130","!AKT1=RAF1","LPS","CREB1","-0.00320659642693541","0","0"
"131","!AKT1=RAF1","LPS","FAK1","-0.00320659642693541","0","0"
"132","!AKT1=RAF1","LPS","STAT5","-0.00320659642693541","0","0"
"133","!AKT1=RAF1","EGCG","HSPB1","-0.00320659642693541","0","0"
"134","!AKT1=RAF1","EGCG","JUN","-0.00320659642693541","0","0"
"135","!AKT1=RAF1","EGCG","PTN11","-0.00320659642693541","0","0"
"136","!AKT1=RAF1","EGCG","IKBA","-0.00320659642693541","0","0"
"137","!AKT1=RAF1","EGCG","AKT1","-0.00320659642693541","0","0"
"138","!AKT1=RAF1","EGCG","MK12","-0.00320659642693541","0","0"
"139","!AKT1=RAF1","EGCG","TF65","-0.00320659642693541","0","0"
"140","!AKT1=RAF1","EGCG","STAT1","-0.00320659642693541","0","0"
"141","!AKT1=RAF1","EGCG","GSK3A","-0.00320659642693541","0","0"
"142","!AKT1=RAF1","EGCG","STAT3","-0.00320659642693541","0","0"
"143","!AKT1=RAF1","EGCG","MP2K1","-0.00320659642693541","0","0"
"144","!AKT1=RAF1","EGCG","MKO3","-0.00320659642693541","0","0"
"145","!AKT1=RAF1","EGCG","CREB1","-0.00320659642693541","0","0"
"146","!AKT1=RAF1","EGCG","FAK1","-0.00320659642693541","0","0"
"147","!AKT1=RAF1","EGCG","STAT5","-0.00320659642693541","0","0"
"148","!AKT1=RAF1","POLYIC","HSPB1","-0.00320659642693541","0","0"
"149","!AKT1=RAF1","POLYIC","JUN","-0.00320659642693541","0","0"
"150","!AKT1=RAF1","POLYIC","PTN11","-0.00320659642693541","0","0"
"151","!AKT1=RAF1","POLYIC","IKBA","-0.00320659642693541","0","0"
"152","!AKT1=RAF1","POLYIC","AKT1","-0.00320659642693541","0","0"
"153","!AKT1=RAF1","POLYIC","MK12","-0.00320659642693541","0","0"
"154","!AKT1=RAF1","POLYIC","TF65","-0.00320659642693541","0","0"
"155","!AKT1=RAF1","POLYIC","STAT1","-0.00320659642693541","0","0"
"156","!AKT1=RAF1","POLYIC","GSK3A","-0.00320659642693541","0","0"
"157","!AKT1=RAF1","POLYIC","STAT3","-0.00320659642693541","0","0"
"158","!AKT1=RAF1","POLYIC","MP2K1","-0.00320659642693541","0","0"
"159","!AKT1=RAF1","POLYIC","MKO3","-0.00320659642693541","0","0"
"160","!AKT1=RAF1","POLYIC","CREB1","-0.00320659642693541","0","0"
"161","!AKT1=RAF1","POLYIC","FAK1","-0.00320659642693541","0","0"
"162","!AKT1=RAF1","POLYIC","STAT5","-0.00320659642693541","0","0"
"163","!AKT1=RAF1","CONA","HSPB1","-0.00320659642693541","0","0"
"164","!AKT1=RAF1","CONA","JUN","-0.00320659642693541","0","0"
"165","!AKT1=RAF1","CONA","PTN11","-0.00320659642693541","0","0"
"166","!AKT1=RAF1","CONA","IKBA","-0.00320659642693541","0","0"
"167","!AKT1=RAF1","CONA","AKT1","-0.00320659642693541","0","0"
"168","!AKT1=RAF1","CONA","MK12","-0.00320659642693541","0","0"
"169","!AKT1=RAF1","CONA","TF65","-0.00320659642693541","0","0"
"170","!AKT1=RAF1","CONA","STAT1","-0.00320659642693541","0","0"
"171","!AKT1=RAF1","CONA","GSK3A","-0.00320659642693541","0","0"
"172","!AKT1=RAF1","CONA","STAT3","-0.00320659642693541","0","0"
"173","!AKT1=RAF1","CONA","MP2K1","-0.00320659642693541","0","0"
"174","!AKT1=RAF1","CONA","MKO3","-0.00320659642693541","0","0"
"175","!AKT1=RAF1","CONA","CREB1","-0.00320659642693541","0","0"
"176","!AKT1=RAF1","CONA","FAK1","-0.00320659642693541","0","0"
"177","!AKT1=RAF1","CONA","STAT5","-0.00320659642693541","0","0"
"178","!AKT1=RAF1","TNFA","HSPB1","-0.00320659642693541","0","0"
"179","!AKT1=RAF1","TNFA","JUN","-0.00320659642693541","0","0"
"180","!AKT1=RAF1","TNFA","PTN11","-0.00320659642693541","0","0"
"181","!AKT1=RAF1","TNFA","IKBA","-0.00320659642693541","0","0"
"182","!AKT1=RAF1","TNFA","AKT1","-0.00320659642693541","0","0"
"183","!AKT1=RAF1","TNFA","MK12","-0.00320659642693541","0","0"
"184","!AKT1=RAF1","TNFA","TF65","-0.00320659642693541","0","0"
"185","!AKT1=RAF1","TNFA","STAT1","-0.00320659642693541","0","0"
"186","!AKT1=RAF1","TNFA","GSK3A","-0.00320659642693541","0","0"
"187","!AKT1=RAF1","TNFA","STAT3","-0.00320659642693541","0","0"
"188","!AKT1=RAF1","TNFA","MP2K1","-0.00320659642693541","0","0"
"189","!AKT1=RAF1","TNFA","MKO3","-0.00320659642693541","0","0"
"190","!AKT1=RAF1","TNFA","CREB1","-0.00320659642693541","0","0"
"191","!AKT1=RAF1","TNFA","FAK1","-0.00320659642693541","0","0"
"192","!AKT1=RAF1","TNFA","STAT5","-0.00320659642693541","0","0"
"193","!AKT1=SLP76","BDNF","HSPB1","-0.0338983050847458","0","0"
"194","!AKT1=SLP76","BDNF","JUN","-0.0338983050847458","0","0"
"195","!AKT1=SLP76","BDNF","PTN11","-0.0338983050847458","0","0"
"196","!AKT1=SLP76","BDNF","IKBA","-0.0338983050847458","0","0"
"197","!AKT1=SLP76","BDNF","AKT1","-0.0338983050847458","0","0"
"198","!AKT1=SLP76","BDNF","MK12","-0.0338983050847458","0","0"
"199","!AKT1=SLP76","BDNF","TF65","-0.0338983050847458","0","0"
"200","!AKT1=SLP76","BDNF","STAT1","-0.0338983050847458","0","0"
"201","!AKT1=SLP76","BDNF","GSK3A","-0.0338983050847458","0","0"
"202","!AKT1=SLP76","BDNF","STAT3","-0.0338983050847458","0","0"
"203","!AKT1=SLP76","BDNF","MP2K1","-0.0338983050847458","0","0"
"204","!AKT1=SLP76","BDNF","MKO3","-0.0338983050847458","0","0"
"205","!AKT1=SLP76","BDNF","CREB1","-0.0338983050847458","0","0"
"206","!AKT1=SLP76","BDNF","FAK1","-0.0338983050847458","0","0"
"207","!AKT1=SLP76","BDNF","STAT5","-0.0338983050847458","0","0"
"208","!AKT1=SLP76","BN201","HSPB1","-0.0338983050847458","0","0"
"209","!AKT1=SLP76","BN201","JUN","-0.0338983050847458","0","0"
"210","!AKT1=SLP76","BN201","PTN11","-0.0338983050847458","0","0"
"211","!AKT1=SLP76","BN201","IKBA","-0.0338983050847458","0","0"
"212","!AKT1=SLP76","BN201","AKT1","-0.0338983050847458","0","0"
"213","!AKT1=SLP76","BN201","MK12","-0.0338983050847458","0","0"
"214","!AKT1=SLP76","BN201","TF65","-0.0338983050847458","0","0"
"215","!AKT1=SLP76","BN201","STAT1","-0.0338983050847458","0","0"
"216","!AKT1=SLP76","BN201","GSK3A","-0.0338983050847458","0","0"
"217","!AKT1=SLP76","BN201","STAT3","-0.0338983050847458","0","0"
"218","!AKT1=SLP76","BN201","MP2K1","-0.0338983050847458","0","0"
"219","!AKT1=SLP76","BN201","MKO3","-0.0338983050847458","0","0"
"220","!AKT1=SLP76","BN201","CREB1","-0.0338983050847458","0","0"
"221","!AKT1=SLP76","BN201","FAK1","-0.0338983050847458","0","0"
"222","!AKT1=SLP76","BN201","STAT5","-0.0338983050847458","0","0"
"223","!AKT1=SLP76","H2O2","HSPB1","-0.0338983050847458","0","0"
"224","!AKT1=SLP76","H2O2","JUN","-0.0338983050847458","0","0"
"225","!AKT1=SLP76","H2O2","PTN11","-0.0338983050847458","0","0"
"226","!AKT1=SLP76","H2O2","IKBA","-0.0338983050847458","0","0"
"227","!AKT1=SLP76","H2O2","AKT1","-0.0338983050847458","0","0"
"228","!AKT1=SLP76","H2O2","MK12","-0.0338983050847458","0","0"
"229","!AKT1=SLP76","H2O2","TF65","-0.0338983050847458","0","0"
"230","!AKT1=SLP76","H2O2","STAT1","-0.0338983050847458","0","0"
"231","!AKT1=SLP76","H2O2","GSK3A","-0.0338983050847458","0","0"
"232","!AKT1=SLP76","H2O2","STAT3","-0.0338983050847458","0","0"
"233","!AKT1=SLP76","H2O2","MP2K1","-0.0338983050847458","0","0"
"234","!AKT1=SLP76","H2O2","MKO3","-0.0338983050847458","0","0"
"235","!AKT1=SLP76","H2O2","CREB1","-0.0338983050847458","0","0"
"236","!AKT1=SLP76","H2O2","FAK1","-0.0338983050847458","0","0"
"237","!AKT1=SLP76","H2O2","STAT5","-0.0338983050847458","0","0"
"238","!AKT1=SLP76","REBIF","HSPB1","-0.0338983050847458","0","0"
"239","!AKT1=SLP76","REBIF","JUN","-0.0338983050847458","0","0"
"240","!AKT1=SLP76","REBIF","PTN11","-0.0338983050847458","0","0"
"241","!AKT1=SLP76","REBIF","IKBA","-0.0338983050847458","0","0"
"242","!AKT1=SLP76","REBIF","AKT1","-0.0338983050847458","0","0"
"243","!AKT1=SLP76","REBIF","MK12","-0.0338983050847458","0","0"
"244","!AKT1=SLP76","REBIF","TF65","-0.0338983050847458","0","0"
"245","!AKT1=SLP76","REBIF","STAT1","-0.0338983050847458","0","0"
"246","!AKT1=SLP76","REBIF","GSK3A","-0.0338983050847458","0","0"
"247","!AKT1=SLP76","REBIF","STAT3","-0.0338983050847458","0","0"
"248","!AKT1=SLP76","REBIF","MP2K1","-0.0338983050847458","0","0"
"249","!AKT1=SLP76","REBIF","MKO3","-0.0338983050847458","0","0"
"250","!AKT1=SLP76","REBIF","CREB1","-0.0338983050847458","0","0"
"251","!AKT1=SLP76","REBIF","FAK1","-0.0338983050847458","0","0"
"252","!AKT1=SLP76","REBIF","STAT5","-0.0338983050847458","0","0"
"253","!AKT1=SLP76","IL1A","HSPB1","-0.0338983050847458","0","0"
"254","!AKT1=SLP76","IL1A","JUN","-0.0338983050847458","0","0"
"255","!AKT1=SLP76","IL1A","PTN11","-0.0338983050847458","0","0"
"256","!AKT1=SLP76","IL1A","IKBA","-0.0338983050847458","0","0"
"257","!AKT1=SLP76","IL1A","AKT1","-0.0338983050847458","0","0"
"258","!AKT1=SLP76","IL1A","MK12","-0.0338983050847458","0","0"
"259","!AKT1=SLP76","IL1A","TF65","-0.0338983050847458","0","0"
"260","!AKT1=SLP76","IL1A","STAT1","-0.0338983050847458","0","0"
"261","!AKT1=SLP76","IL1A","GSK3A","-0.0338983050847458","0","0"
"262","!AKT1=SLP76","IL1A","STAT3","-0.0338983050847458","0","0"
"263","!AKT1=SLP76","IL1A","MP2K1","-0.0338983050847458","0","0"
"264","!AKT1=SLP76","IL1A","MKO3","-0.0338983050847458","0","0"
"265","!AKT1=SLP76","IL1A","CREB1","-0.0338983050847458","0","0"
"266","!AKT1=SLP76","IL1A","FAK1","-0.0338983050847458","0","0"
"267","!AKT1=SLP76","IL1A","STAT5","-0.0338983050847458","0","0"
"268","!AKT1=SLP76","IL6","HSPB1","-0.0338983050847458","0","0"
"269","!AKT1=SLP76","IL6","JUN","-0.0338983050847458","0","0"
"270","!AKT1=SLP76","IL6","PTN11","-0.0338983050847458","0","0"
"271","!AKT1=SLP76","IL6","IKBA","-0.0338983050847458","0","0"
"272","!AKT1=SLP76","IL6","AKT1","-0.0338983050847458","0","0"
"273","!AKT1=SLP76","IL6","MK12","-0.0338983050847458","0","0"
"274","!AKT1=SLP76","IL6","TF65","-0.0338983050847458","0","0"
"275","!AKT1=SLP76","IL6","STAT1","-0.0338983050847458","0","0"
"276","!AKT1=SLP76","IL6","GSK3A","-0.0338983050847458","0","0"
"277","!AKT1=SLP76","IL6","STAT3","-0.0338983050847458","0","0"
"278","!AKT1=SLP76","IL6","MP2K1","-0.0338983050847458","0","0"
"279","!AKT1=SLP76","IL6","MKO3","-0.0338983050847458","0","0"
"280","!AKT1=SLP76","IL6","CREB1","-0.0338983050847458","0","0"
"281","!AKT1=SLP76","IL6","FAK1","-0.0338983050847458","0","0"
"282","!AKT1=SLP76","IL6","STAT5","-0.0338983050847458","0","0"
"283","!AKT1=SLP76","INS","HSPB1","-0.0338983050847458","0","0"
"284","!AKT1=SLP76","INS","JUN","-0.0338983050847458","0","0"
"285","!AKT1=SLP76","INS","PTN11","-0.0338983050847458","0","0"
"286","!AKT1=SLP76","INS","IKBA","-0.0338983050847458","0","0"
"287","!AKT1=SLP76","INS","AKT1","-0.0338983050847458","0","0"
"288","!AKT1=SLP76","INS","MK12","-0.0338983050847458","0","0"
"289","!AKT1=SLP76","INS","TF65","-0.0338983050847458","0","0"
"290","!AKT1=SLP76","INS","STAT1","-0.0338983050847458","0","0"
"291","!AKT1=SLP76","INS","GSK3A","-0.0338983050847458","0","0"
"292","!AKT1=SLP76","INS","STAT3","-0.0338983050847458","0","0"
"293","!AKT1=SLP76","INS","MP2K1","-0.0338983050847458","0","0"
"294","!AKT1=SLP76","INS","MKO3","-0.0338983050847458","0","0"
"295","!AKT1=SLP76","INS","CREB1","-0.0338983050847458","0","0"
"296","!AKT1=SLP76","INS","FAK1","-0.0338983050847458","0","0"
"297","!AKT1=SLP76","INS","STAT5","-0.0338983050847458","0","0"
"298","!AKT1=SLP76","LPS","HSPB1","-0.0338983050847458","0","0"
"299","!AKT1=SLP76","LPS","JUN","-0.0338983050847458","0","0"
"300","!AKT1=SLP76","LPS","PTN11","-0.0338983050847458","0","0"
"301","!AKT1=SLP76","LPS","IKBA","-0.0338983050847458","0","0"
"302","!AKT1=SLP76","LPS","AKT1","-0.0338983050847458","0","0"
"303","!AKT1=SLP76","LPS","MK12","-0.0338983050847458","0","0"
"304","!AKT1=SLP76","LPS","TF65","-0.0338983050847458","0","0"
"305","!AKT1=SLP76","LPS","STAT1","-0.0338983050847458","0","0"
"306","!AKT1=SLP76","LPS","GSK3A","-0.0338983050847458","0","0"
"307","!AKT1=SLP76","LPS","STAT3","-0.0338983050847458","0","0"
"308","!AKT1=SLP76","LPS","MP2K1","-0.0338983050847458","0","0"
"309","!AKT1=SLP76","LPS","MKO3","-0.0338983050847458","0","0"
"310","!AKT1=SLP76","LPS","CREB1","-0.0338983050847458","0","0"
"311","!AKT1=SLP76","LPS","FAK1","-0.0338983050847458","0","0"
"312","!AKT1=SLP76","LPS","STAT5","-0.0338983050847458","0","0"
"313","!AKT1=SLP76","EGCG","HSPB1","-0.0338983050847458","0","0"
"314","!AKT1=SLP76","EGCG","JUN","-0.0338983050847458","0","0"
"315","!AKT1=SLP76","EGCG","PTN11","-0.0338983050847458","0","0"
"316","!AKT1=SLP76","EGCG","IKBA","-0.0338983050847458","0","0"
"317","!AKT1=SLP76","EGCG","AKT1","-0.0338983050847458","0","0"
"318","!AKT1=SLP76","EGCG","MK12","-0.0338983050847458","0","0"
"319","!AKT1=SLP76","EGCG","TF65","-0.0338983050847458","0","0"
"320","!AKT1=SLP76","EGCG","STAT1","-0.0338983050847458","0","0"
"321","!AKT1=SLP76","EGCG","GSK3A","-0.0338983050847458","0","0"
"322","!AKT1=SLP76","EGCG","STAT3","-0.0338983050847458","0","0"
"323","!AKT1=SLP76","EGCG","MP2K1","-0.0338983050847458","0","0"
"324","!AKT1=SLP76","EGCG","MKO3","-0.0338983050847458","0","0"
"325","!AKT1=SLP76","EGCG","CREB1","-0.0338983050847458","0","0"
"326","!AKT1=SLP76","EGCG","FAK1","-0.0338983050847458","0","0"
"327","!AKT1=SLP76","EGCG","STAT5","-0.0338983050847458","0","0"
"328","!AKT1=SLP76","POLYIC","HSPB1","-0.0338983050847458","0","0"
"329","!AKT1=SLP76","POLYIC","JUN","-0.0338983050847458","0","0"
"330","!AKT1=SLP76","POLYIC","PTN11","-0.0338983050847458","0","0"
"331","!AKT1=SLP76","POLYIC","IKBA","-0.0338983050847458","0","0"
"332","!AKT1=SLP76","POLYIC","AKT1","-0.0338983050847458","0","0"
"333","!AKT1=SLP76","POLYIC","MK12","-0.0338983050847458","0","0"
"334","!AKT1=SLP76","POLYIC","TF65","-0.0338983050847458","0","0"
"335","!AKT1=SLP76","POLYIC","STAT1","-0.0338983050847458","0","0"
"336","!AKT1=SLP76","POLYIC","GSK3A","-0.0338983050847458","0","0"
"337","!AKT1=SLP76","POLYIC","STAT3","-0.0338983050847458","0","0"
"338","!AKT1=SLP76","POLYIC","MP2K1","-0.0338983050847458","0","0"
"339","!AKT1=SLP76","POLYIC","MKO3","-0.0338983050847458","0","0"
"340","!AKT1=SLP76","POLYIC","CREB1","-0.0338983050847458","0","0"
"341","!AKT1=SLP76","POLYIC","FAK1","-0.0338983050847458","0","0"
"342","!AKT1=SLP76","POLYIC","STAT5","-0.0338983050847458","0","0"
"343","!AKT1=SLP76","CONA","HSPB1","-0.0338983050847458","0","0"
"344","!AKT1=SLP76","CONA","JUN","-0.0338983050847458","0","0"
"345","!AKT1=SLP76","CONA","PTN11","-0.0338983050847458","0","0"
"346","!AKT1=SLP76","CONA","IKBA","-0.0338983050847458","0","0"
"347","!AKT1=SLP76","CONA","AKT1","-0.0338983050847458","0","0"
"348","!AKT1=SLP76","CONA","MK12","-0.0338983050847458","0","0"
"349","!AKT1=SLP76","CONA","TF65","-0.0338983050847458","0","0"
"350","!AKT1=SLP76","CONA","STAT1","-0.0338983050847458","0","0"
"351","!AKT1=SLP76","CONA","GSK3A","-0.0338983050847458","0","0"
"352","!AKT1=SLP76","CONA","STAT3","-0.0338983050847458","0","0"
"353","!AKT1=SLP76","CONA","MP2K1","-0.0338983050847458","0","0"
"354","!AKT1=SLP76","CONA","MKO3","-0.0338983050847458","0","0"
"355","!AKT1=SLP76","CONA","CREB1","-0.0338983050847458","0","0"
"356","!AKT1=SLP76","CONA","FAK1","-0.0338983050847458","0","0"
"357","!AKT1=SLP76","CONA","STAT5","-0.0338983050847458","0","0"
"358","!AKT1=SLP76","TNFA","HSPB1","-0.0338983050847458","0","0"
"359","!AKT1=SLP76","TNFA","JUN","-0.0338983050847458","0","0"
"360","!AKT1=SLP76","TNFA","PTN11","-0.0338983050847458","0","0"
"361","!AKT1=SLP76","TNFA","IKBA","-0.0338983050847458","0","0"
