TR:KI011:CellType,TR:ANTICD3,TR:BDNF,TR:BN201,TR:GILENYA,TR:H2O2,TR:REBIF,TR:IFNG,TR:NACL,TR:IL1A,TR:TERIFLUNOMIDE,TR:IL6,TR:INS,TR:LPS,TR:EGCG,TR:POLYIC,TR:CONA,TR:S1P1,TR:TNFA,TR:VITD3,TR:DMF,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.465261507372215,0.608431245526682,0,0.729226893811937,0.606273718480386,0.582354303627237,0.5,0.5,0.51766585191314,0.807858201314228,0.73184656659812,0.618035629798496,0.751035955199307,0.543450215924715,0.781342630262122,0.578093134955611,0.887400775927056
1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.478164872799281,0.334284631509676,0,0.328507035403718,0.384745505058431,0.414364913043874,0.420259364081409,0.463618056289731,0.5,0.823283474050331,0,0.464706647601403,0.370385292161227,0.383731439099459,0.173255199373995,0.392104491045401,0
1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.461780080870041,0.297095277200634,0,0.948833558452384,0.0809529528143577,0.25325526968715,0.183177562963038,0.375016548018176,0.204195576593356,0,0.185449794087503,0.0322462357030597,0,0.0893017004096251,0.509534059289666,0.442715005596868,0.951395483782933
1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.890936622205724,0.53029261036535,0,0.864110410395111,0.549386869395565,0.5,0.416286426114466,0.332195869469622,0.853164432342093,0.42931708262585,0.78644206746188,0.515618297283699,0.643392599282855,0.397261714327389,0.416478157920125,0.64829414405333,0.15291463836211
1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.945972664593488,0.421740621103093,0,0.313539589910351,0.380798440710055,0.450457516241267,0.306140174223657,0.472258591965172,0.485331515680916,0.438140386791669,0,0.452385767572133,0.382824676711019,0.180497192199515,0,0.735810592430826,0.218512177476115
1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.155586290402761,0.648682952425235,0,0.843640051504662,0.30514999707786,0.326079131177208,0.359126849094916,0.347684336321761,0.99422770711903,0.718205662990692,NA,0.321527944696997,0.194587067028607,0,0.684257569142346,0.971886676068417,0.194541290323706
1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.608778914609189,0.435428266925872,0,0.557810880117241,0.5,0.488945676108667,0.462759280605391,0.421294552993469,0.984675684104769,0.5,0.665788307890697,0.397316535504934,0.279854901438786,0.227622746036896,0,0.5,0
1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.954625485273067,0.0966655187253811,0,0.715670154171596,0,0.364479276285948,0.597061861675142,0.291136844006542,0.071739782179322,0.161667178237714,0,0.213695815286936,0.106742202243732,0.663017464087188,0.358027451529669,0.754247421564748,0
1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.490059682474448,0.446864434625212,0,0.280805033267354,0.394259773115803,0.517537270984552,0.488735403901886,0.668143869910255,0.364719835046247,0.684621814165084,0.646212330771374,0.445204394128831,0.422822413968327,0.585211604745717,0.721645320755188,0.405144096500927,0.492914995487812
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.606452080986904,0.450615856501741,0,0.340260733955708,0.245160664946222,0.494294586295987,0.531006045173097,0.652607990793814,0.400429821605603,0.459609335269577,0.310719402659361,0.5,0.5,0.545898952255042,0,0,0.5
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.5,0.5,0,0.436026464417945,0.330243314018178,0.514491670251314,0.362753021993249,0.420585024611554,0.983804692761758,0.537032171812749,0.974534142032919,0.375317199918,0.37872737770538,0.523186039323064,0.142243486698061,0.58245357855964,0.66915549851265
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.469937284283995,0.425689340935123,0,0.224477589678564,0.730984003913039,0.761234490485864,0.547947344256175,0.636120888181992,0.442505567887965,0.0984907099085079,0.80941728669438,0.630008903431017,0.676083464035034,0.357069655279757,0.726157979076094,0.513278244175698,0.692912126716985
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.957388268577541,0.88712897988018,0,0.330042323024439,0.833571864679436,0.768719106762197,0.762703429039779,0.795822754042198,0.373809138781687,0.675902176868257,0.591097140222721,0.798430573735208,0.870569152456152,0.588095549673151,0.594201347016647,0.635942572888473,0.234591172548278
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.880888066723429,0.767281899605308,0,0.0425729480577884,0.80411821456076,0.172597184280252,0.823197365072657,0.746167200352904,0.897775401512205,0.891311393435158,0.388863832539452,0.829524890083905,0.89166502211825,0.164193894607547,0,0.518474609296555,0.993042182073281
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.956841637552912,0.862387417264309,0,0.601006149166347,0.686070167102891,0.781342473833587,0.766501354748332,0.813137825918255,0.701833298770043,0.0397142250541503,0.230582618795356,0.801840272374657,0.882085073393232,0.778191360483272,0.67313234309986,0.100009741367124,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.951811529267508,0.827470169311725,0,0.469756276882211,0.806354609509203,0.862584307262148,0.753642770292645,0.802195186490191,0.888760938292298,0.786686700530352,0.600481234054471,0.798712310058397,0.88174666625988,0.754791937097562,0.933965700729421,0.161675711197656,0.863985422279859
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.259524004997645,0.548160073357561,0,1,0.774295286949859,0.691348397273962,0.63931901918688,0.748236664042379,0.760776801908946,0.488239216021448,0.668684988844173,0.801412946321005,0.81749111247228,0.5,0.888116680260012,0.796191500470944,0.98600745316548
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.320482871323989,0.851139466541797,0,0.139454391176027,0.711822699652309,0.682092786641231,0.698489281496239,0.879073394414056,0.586958872256137,0.610297522868512,0.758633113814665,0.753371926945695,0.836966819020187,0.677326941081351,0.5,0.489079184602471,0.801470972639786
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0.765157877781936,0.253164620760458,0.363690330459131,0.383999377880702,0.488408362219503,0,0.570840012513473,0,0.408755473816102,0.333433001504306,0.291208400684154,0.915270745953062,0,0.71090133717399
