TR:IB065:CellType,TR:ANTICD3,TR:BDNF,TR:BN201,TR:GILENYA,TR:H2O2,TR:REBIF,TR:IFNG,TR:NACL,TR:IL1A,TR:TERIFLUNOMIDE,TR:IL6,TR:INS,TR:LPS,TR:EGCG,TR:POLYIC,TR:CONA,TR:S1P1,TR:TNFA,TR:VITD3,TR:DMF,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.681171878712616,0.0918911612333854,0,0.609651806913963,0,0,0.112702776718463,0.173720849399046,0,0,0,0,0,0,0,0,0.464032726986713
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.263827723092543,0,0.981230759090862,0.554379445462549,0.040373310886892,0.307041843794113,0,0.0917083889194489,0,0,0.99406691459425,0.195939569950806,0.0291887677591716,0,0.667738387734633,0,0.5
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.102334290967944,0.0870620098286274,0,0.0438470107772315,0.885414188603636,0.897661751461993,0.36872702670657,0.647299431662549,0,0,0,0.729277159187032,0.840157423464468,0.0537293877793551,0,0,0.471561097049198
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.941842672072985,0.777432085648206,0.858515835682962,0.90355895814821,0.690644214466829,0.831279723724102,0.885225525681476,0.838409492856095,0,0,0.559096630111717,0.83054340099994,0.897619205679141,0.797862933547817,0.450842571761398,0,0.767811106123247
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.974738554740007,0.745493665793093,NA,0,0.882383400604845,0,0.995692017786616,0.781687444365308,0,0,0.857060013144374,0.752446058837239,0.899876416387587,0.820297543962847,0.84747935175621,0,0.103904205551176
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.847363458320652,0.856877995949515,0.908169420066451,0.75353121596564,0.557049832027589,0.792532195792717,0.930342018670087,0.815388795587187,0,0,0.514859179635704,0.838930226465838,0.922033559554221,0.785364337803083,0.624324012553377,0,0.628100217232691
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.760861858487485,0.64425570904736,0.962323114172804,0.855227351262792,0.844416551772938,0.923218778426114,0.816014173693532,0.842958805098446,0,0,0.514859179635704,0.868282759071213,0.936977115261337,0.82471692427337,0.897202926593081,0,0.785362934188624
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.142522717743397,0.1824132304221,0.617074585201668,0.5,0.590767292562376,0.716833802528478,0.242979067794838,0.563525310641584,0,0,0,0.590998385475368,0.644563462482434,0.0834027734986744,0.5,0,0.689903024108114
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.5,0.5,0.347990426912016,0.805928520935419,0.638133744284635,0.776396111426531,0.789685493609551,0.815484052202774,0,0,0,0.775900925058242,0.850793229241142,0.7376543333654,0.285639762617839,0,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0.131594594232947,0,0.162782382876697,0,0,0,0.0184213609737433,0,0,0,0,0,0,0,0,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.665714269341986,0.506606585465239,0.281275163194016,0,0.311695045762133,0.5,0.810091868106703,0.5,0,0,0,0.5,0.5,0.630093439629814,0,0,0.559778399788471
