TR:KI012:CellType,TR:ANTICD3,TR:BDNF,TR:BN201,TR:GILENYA,TR:H2O2,TR:REBIF,TR:IFNG,TR:NACL,TR:IL1A,TR:TERIFLUNOMIDE,TR:IL6,TR:INS,TR:LPS,TR:EGCG,TR:POLYIC,TR:CONA,TR:S1P1,TR:TNFA,TR:VITD3,TR:DMF,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0.980724223482192,0,0.486337451680506,0.706053181657058,0.662910859006791,0.346413421605916,0.5,0.943858412366791,0.962472202593084,0.958284643660547,0.671706373240715,0.804337743312051,0.659144028799753,0.976443498657725,0,0
1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0.5,0,0.220225746968548,0.381880870940098,0.489318709232068,0.415035549702742,0.497271491717519,0.5,0.228596641822373,0,0.448463935356133,0.254402382588377,0.405284935890321,0.847570889793294,0,0
1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0.896953167397592,0.0146051677386482,0.011191045255942,0.0615608857109867,0.347689332844369,0,0.383098424575663,0.359107954931499,0,0,0.0966328244951472,0,0,0
1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0.633919694155776,0,0,0.115807787950287,0.0682239954270535,0,0,0,0,0,0.00932009277974237,0,0,0
1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0.74576767161113,0,0.23146828839271,0.294763540475421,0.48176253345412,0.386957346430783,0.507149314274036,0.171197184316844,0.397824843356544,0,0.5,0.408331178683352,0.525588646875917,0,0,0
1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0.921656456434564,0,0.5,0.390538237564806,0.550597792443428,0.206592167646743,0.225886573269667,0.997375608513269,0.017108488441684,0.997782806105171,0.298613861373275,0.406457522897642,0.328643359672235,0.381546812066079,0,0
1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0.388761512695053,0.31550246985989,0.483075978595792,0.44505978679865,0.428754123836572,0.992758326867783,0.715912336811799,0.927948882758566,0.283861186804865,0.187396674143414,0.5,0.902946050302925,0,0
1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0.722614842098898,0,0.867511735926463,0,0.135204938227104,0.632362085052418,0.170083262580861,0.771223559375821,0.654487148205764,0,0.00727985383008771,0.000554636227725225,0.604504230791193,0.901922965735112,0,0
1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0.768462696114744,0,0.327806390524311,0.5,0.563663770781505,0.61663602413868,0.635497729947709,0.541402985149041,0.734074946421675,0,0.612762034992184,0.55296115865126,0.541539004999334,0.904941718514714,0,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0.583653488763127,0,0,0.5,0.592498649820043,0,0.316052770927447,0,0.377252487840906,0.171965282144878,0.093045124176459,0,0,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0.380297527886997,0,0.622317905319249,0.507185684193851,0.538072458767427,0.309804593000156,0.440099519248499,0.9897044531661,0.444630281332416,0.999162133492514,0.456876988952981,0.5,0.405284935890321,0,0,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0.430525674615514,0.752971433226177,0.786312795571135,0.688305882272068,0.678024979693721,0,0.654487148205764,0.967278724988572,0.681720766712158,0.655353926784057,0.531917140359601,0,0,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0.963769040882483,0,0.544787738061605,0.838405430113949,0.745097053837659,0.896346063167722,0.758997033165735,0.56985335111559,0,0.982846306349185,0.869320334526894,0.908421370985396,0.577636773840983,0.647545166315773,0,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0.0236059096611416,0.780234123175009,0,0.969540018588907,0.710356781909411,0.958867416737407,0.886924392862575,0.823877103898624,0.854585699349474,0.910725902988861,0,0.622155480317306,0,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0.981895732958885,0,0.440777944658089,0.714379303233292,0.662910859006791,0.890083835686511,0.766353465745381,0.778771335186883,0.81180080658664,0.5,0.865835777773778,0.909529339446175,0.701371462608083,0.819419445175418,0,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0.920804790170749,0,0.347321392769403,0.82543936049553,0.755078741149064,0.842166043142573,0.753580320572902,0.767307836495622,0.929775072940686,0.938379423733348,0.828818392863829,0.872941642723046,0.638238773491894,0.91273165248784,0,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0.67197850678464,0.708535633792249,0.740672948510513,0.79626540134055,0.728545204876229,0,0.852511831171445,0.967278724988572,0.797811051724184,0.800765283521387,0.378346517090544,0.851605916848538,0,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0.968345156745654,0,0.120367068483372,0.63351321775155,0.654922890966637,0.81043232518086,0.838576707469839,0,0.5,0,0.780264734611486,0.820268843870519,0.616568512751166,0.300030375334638,0,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0.71986606421966,0,0.519868111077104,0.28148361813029,0.246134095872777,0.46406157525355,0.462392973943861,0.207321213527066,0.200992751784475,0,0.330461600997916,0.262024429043002,0.505969318048409,0.5,0,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0.553247335208522,0.614325954127698,0.5,0.701394634664341,0.479367351140641,0,0.59575665990786,0.930323612663178,0.563621911969226,0.712012187506573,0.0605054835596989,0.18594220577774,0,0
