TR:KI010:CellType,TR:ANTICD3,TR:BDNF,TR:BN201,TR:GILENYA,TR:H2O2,TR:REBIF,TR:IFNG,TR:NACL,TR:IL1A,TR:TERIFLUNOMIDE,TR:IL6,TR:INS,TR:LPS,TR:EGCG,TR:POLYIC,TR:CONA,TR:S1P1,TR:TNFA,TR:VITD3,TR:DMF,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.652273101384174,0.938210870389475,0,0,0.720482059177381,0.738979934874401,0.536562889886566,0.558012025841842,0.848486457317324,0,0.5,0.772871666008357,0.873268303007237,0.88833369007332,0,0.511025793910481,0.809838164123062
1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.539486674994748,0.5,0,0,0.5,0.520835755004559,0.384088335056411,0.492915138853325,0.158491348442571,0,0,0.409851448229591,0.394314369139677,0.436388670454681,0,0,0.401572954775004
1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.552647607310791,0.319961978619638,0,0,0,0.00252028643895604,0.166849345701959,0.373745900468861,0.528470405069599,0,0.745935655408516,0.0217206254916105,0,0.229423757467764,0,0.735388319583566,0.899618410921878
1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.682212722922898,0.148060194176312,0,0,0,0.000617160295654073,0.162763095486718,0.256642266017321,0.318807997893658,0,0.715104167174013,0.110265913592503,0.00202171571815005,0.193584358908496,0,0,0.247062556991951
1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.94687230694946,0.863119016038944,0,0,0.268329233053666,0.2802647992595,0.630486745284641,0.476602572502803,0.789834086812258,0,0,0.289025909254154,0.296366925007887,0.5,0,0.5,0.325321583016884
1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.696674516143143,0.319961978619638,0,0,0.349009871199454,0.436646056317461,0.269981964832052,0.3780248307931,0.995936586305023,0,0.993987285791556,0.24809992474267,0.317794724180162,0.646623209591092,0,0.978180897871971,0
1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0.377362596736508,0,0,0.351474713620323,0.5,0.342383455208968,0.485062073763052,0.98328491110212,0,0.408131560650319,0.321674353721948,0.319495211752804,0.528948799235238,0,0.361851175249962,0
1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.904288971298094,0.272891634549819,0,0,0,0,0.540273107654947,0.0803616555788365,0,0,0,0,0,0.602094225743229,0,0.647202852462078,0
1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.532920980447037,0.816949213418556,0,0,0.552100389572452,0.52520683128604,0.477127166641533,0.726582026503737,0.599997532437087,0,0.423964804112745,0.479435764066763,0.5,0.604552165544599,0,0.540355632075969,0.792217061694003
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.5,0.393098273124439,0,0,0.323001509679936,0.204594557853548,0.5,0.60438989829705,0,0,0.151118390913119,0.5,0.549932541852019,0.451163995003537,0,0.100568174348276,0.522238999981209
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0.789571533233667,0,0,0.460239510251581,0.412078620660809,0.26116846829403,0.431018233227904,0.983182461217465,0,0.994859564794597,0.378563599541394,0.457019255749828,0.476175430673647,0,0.880623003071502,0.591343652428972
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0.493507764677989,0,0,0.790533482540983,0.781488498112677,0.495777804678051,0.642310401418307,0.29417728709823,0,0.752630325124654,0.6312192792366,0.696452853609745,0.609517565960679,0,0.670051348976439,0.5
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.334427942908871,0.946374985628759,0,0,0.866666217024187,0.772689696893209,0.722205720973463,0.789122932029207,0.59718645170333,0,0.533991652911886,0.845665008958592,0.899673725981105,0.828928528516725,0,0.631197519139599,0.201184715303619
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.73810405701165,0,0,0,0.770374757452757,0,0.879779367703227,0.674389472717329,0.882151324353607,0,0.681958500473046,0.814010073537019,0.89245196249862,0,0,0.202460955307534,0.956027735346134
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0.896186731632958,0,0,0.767413511896924,0.71251007504384,0.751478677151901,0.774063333096915,0.0270669957577079,0,0,0.820956456876121,0.874869812532969,0.477986503238246,0,0.290230268844317,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0.868223020831069,0,0,0.771185034241429,0.719675870191123,0.697792653538385,0.755211033038343,0.576775892002918,0,0,0.819940622088084,0.879099369733741,0.826231060597454,0,0.712849013232357,0.702753853810934
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0.58678231834757,0,0,0.767994796412497,0.690118298646357,0.648521157148637,0.692195628130216,0.5,0,0.451496387856384,0.759352542690669,0.823705017606662,0,0,0.111697884885366,0.567913339294325
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.463618222076662,0.931369044075796,0,0,0.752617887374533,0.672204497440319,0.663912467079358,0.860228805160603,0.481209436825872,0,0.505403100907764,0.744105615582326,0.835502660964036,0.821842212898355,0,0.106091300385285,0.435223257923535
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0.540001588867622,0,0,0.191042765892932,0.440059874064728,0.28847966108454,0.5,0,0,0.917659165761979,0.500116236704615,0.358624922232187,0.432635699505667,0,0.612552156922773,0.833826345629262
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.613855782699776,0,0,0,0.643539981105094,0.578265279783889,0.592202567089241,0.18919256355743,0,0,0.937426871312505,0.607094360011446,0.776575259217613,0.66240436257012,0,0,0.928526192742155
